,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
798,7FJpjeyDQxmRfZioyFHLLG,0.488,0.906,4,-4.13,1,0.0569,0.00011,0.0,0.195,0.359,118.005,4
799,0vPkRB52RENZMpHybpFKYK,0.566,0.886,0,-3.63,1,0.0902,0.000348,0.0,0.494,0.619,130.066,4
800,6HxvkE4HL60Uf9bHMhkdKt,0.585,0.944,9,-4.346,0,0.162,0.00137,0.0,0.872,0.505,134.068,4
801,0YZEYxd1oiqZRFhnnmTKKi,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,4
802,0CRXtwDkyX0VpkDcaTtG99,0.479,0.954,0,-3.47,0,0.094,4.81e-05,0.0,0.338,0.556,137.014,4
803,4DQPKxM9mp70Nxz0FH051A,0.272,0.966,9,-4.223,0,0.376,0.000182,0.0,0.349,0.12,89.86,4
804,0RjTa79DOaCvav4xusyHAH,0.213,0.89,8,-4.417,1,0.193,0.000421,0.0,0.117,0.353,176.754,3
805,0y0v0SDevDcGW5rsDElup3,0.321,0.962,1,-3.364,1,0.161,6.78e-06,0.0,0.396,0.473,200.142,4
806,3p3t4C8mvtZrFBRs6OE7eY,0.488,0.977,6,-3.27,0,0.0839,2.28e-05,0.0,0.36,0.569,108.035,4
807,1zVuDtGYWtwg2Id64zrL2K,0.436,0.942,5,-3.584,1,0.0955,0.00021,1.65e-06,0.0824,0.636,170.046,4
808,6LNKeK9iJ66iwe16VxG43H,0.497,0.932,6,-4.621,1,0.0952,0.000147,0.0,0.11,0.482,104.932,4
809,2JBaqttopJ5uE6aklLCk38,0.575,0.902,6,-7.821,0,0.0365,0.0897,5.39e-06,0.0914,0.471,98.479,4
810,441bC27NrHSFL2T9ciMMOc,0.204,0.993,9,-6.028,0,0.187,2.53e-05,0.421,0.145,0.138,155.628,4
811,2UGQck8e9vIooMcYqMlH2o,0.185,0.932,1,-7.117,1,0.189,0.000549,0.834,0.234,0.055,197.287,4
812,0HdiTgG4G5TYhz14IkGa0p,0.24,0.000171,9,-6.529,1,0.0531,0.000707,0.392,0.067,0.0384,133.35,3
813,368sgQMnEzwo5mpShvPFJm,0.315,0.835,0,-5.437,1,0.0702,0.00015,0.01,0.127,0.0921,115.758,5
814,16yvB7exWWUBkZ9fFkLVMI,0.586,0.855,8,-3.356,1,0.0388,0.000318,0.000931,0.0798,0.302,88.046,4
815,7bUcTW0mHg4Ec0kgdXemEG,0.294,0.968,0,-4.562,0,0.148,6.9e-05,0.141,0.13,0.0387,96.346,4
816,7iMQChXFK33TS49QWhE4tt,0.493,0.83,0,-5.983,0,0.105,0.000308,0.543,0.102,0.114,137.967,4
817,3l5h9gjuQDSC6CI0N6Fr0v,0.189,0.952,1,-4.22,1,0.108,3.04e-05,0.000333,0.339,0.145,79.604,4
818,5teKBipvWxQLE4p2pbDnfg,0.465,0.981,2,-3.425,1,0.073,7.01e-06,0.0055,0.177,0.214,101.692,4
819,60wIvuNq3tkIZIkXxWuzn5,0.555,0.467,0,-11.851,0,0.0275,0.0389,0.808,0.113,0.191,85.957,4
820,67dGM4VgqZwmWUKGAVYO5o,0.379,0.946,8,-3.74,1,0.0791,1.16e-05,0.0058,0.0525,0.214,123.115,4
821,2fA5O6Fs60rtXxIfelVKcH,0.511,0.931,2,-3.803,1,0.0316,0.000121,0.00107,0.0831,0.463,86.513,4
822,5e0OSsSpWpQ2kS7Z9CGLDu,0.238,0.98,8,-3.855,1,0.165,4e-06,0.169,0.234,0.13,185.3,5
823,6WUNfk8ULz9ZdmC9f315Qp,0.395,0.962,7,-4.568,0,0.0783,1.36e-05,0.0831,0.176,0.0681,136.839,4
824,0EDk9FulhYuWOANSW7wvLT,0.261,0.963,2,-5.306,0,0.0503,3.41e-05,0.956,0.309,0.271,113.015,4
825,3w3Niv9YyqdPAdFsnu3Hj8,0.624,0.784,9,-6.877,0,0.0306,0.039,0.2,0.182,0.151,126.007,4
826,6TCxtJhcwImUhRzdPXRURA,0.245,0.972,2,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,4
827,6PhrbFbRW3Cchrv6klsLF5,0.472,0.915,2,-4.844,1,0.0401,0.000101,0.714,0.133,0.337,97.015,4
828,41DA32rbYp3PoLCAJeup0J,0.494,0.874,8,-3.831,1,0.031,1.74e-05,0.0621,0.0873,0.485,124.064,4
829,7kZkDEYLQ7eBgiPlzhBtGI,0.862,0.266,8,-10.534,1,0.0369,0.109,0.941,0.112,0.507,129.925,4
830,3Kl4f3sVKb8iwQ8ZffHim6,0.265,0.878,7,-5.257,0,0.0631,5.52e-05,0.783,0.0404,0.314,105.134,4
831,6wmt81xEPYc6UkXI2PEstE,0.226,0.923,2,-4.444,0,0.0694,0.000919,0.744,0.377,0.0998,134.09,4
832,7cRGgrQ9eg8V8A4FsSj020,0.351,0.877,7,-5.044,0,0.0422,0.00121,0.783,0.119,0.238,169.999,4
833,1GWtUkDQk7XC35r7kTPfqx,0.382,0.954,9,-4.831,1,0.0417,0.00038,0.776,0.244,0.513,181.933,4
834,61GkJ0y15jxDyBrdcb6PqR,0.215,0.971,9,-4.897,1,0.0761,3.67e-05,0.624,0.308,0.376,145.913,4
835,3Tgo5Ucay80sGvph0uedTS,0.499,0.105,7,-30.733,1,0.0438,0.963,0.908,0.105,0.177,103.383,4
836,6nJgZy8CATEMz9PNRAJGDt,0.382,0.83,10,-7.863,1,0.0456,0.00362,0.0575,0.0518,0.0557,98.179,4
837,7MuPOXU2vjEe3Kh9LfbM5v,0.393,0.951,3,-5.345,1,0.054,3.09e-05,0.00986,0.37,0.324,99.213,3
838,4XPrEwXIu8UhlggytlSqPr,0.436,0.947,7,-6.237,1,0.0479,0.00141,0.801,0.123,0.0645,102.988,4
839,56iv5TqfvxVa4zLMs6SvmP,0.375,0.888,0,-5.946,1,0.0447,0.000239,0.00708,0.0942,0.191,66.751,4
840,52HGJjorrIfVRaIueVOdIk,0.372,0.511,2,-8.718,0,0.0342,0.14,0.698,0.2,0.705,118.718,3
841,7nCD5l7GrFyt6o1mstCUFr,0.224,0.972,0,-3.988,0,0.0769,4.75e-06,0.14,0.112,0.161,113.354,4
842,5uunXHE4kIW6uS4HWAXaOQ,0.333,0.959,2,-4.348,1,0.072,3.19e-06,0.0563,0.299,0.242,137.052,4
843,6HQfFAupOMsmfWV4CbG1Kj,0.497,0.844,2,-5.055,0,0.0346,0.00158,0.0854,0.155,0.32,126.137,4
844,4KacUpvbA3Mfo05gttTjhN,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,4
845,59WN2psjkt1tyaxjspN8fp,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,4
846,7o61vcVwbnSTRkFAs9O9Hw,0.577,0.901,1,-6.086,1,0.0463,0.000531,2.04e-06,0.612,0.402,90.982,4
847,5NIPsWpDjJTFBoPxCUUeXp,0.445,0.955,8,-8.027,1,0.0856,0.0326,0.284,0.317,0.336,123.343,4
848,7GonnnalI2s19OCQO1J7Tf,0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,4
849,3fnUvzulzK4SZGl5o1hgqx,0.649,0.972,4,-4.95,1,0.0854,0.0344,0.0,0.0833,0.316,149.066,4
850,7vidktgNZFQylTgH1GEnMs,0.562,0.609,3,-7.063,0,0.0271,0.0264,0.0,0.17,0.512,130.753,4
851,4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4
852,1UBQ5GK8JaQjm5VbkBZY66,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4
853,6zGDIDjfDkPyNxrEERO3XG,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,4
854,1CQqupcyMg7176PPmIVmSj,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,4
855,54flyrjcdnQdco7300avMJ,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,4
856,0sgDEFq9oeC8ueOK0mR5IA,0.526,0.924,7,-5.591,1,0.0391,0.027,0.000728,0.598,0.793,147.28,4
857,4ECNtOnqzxutZkXP4TE3n3,0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,4
858,3vV3cr2TpPqFk07zxYUbla,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4
859,0XIvZ82aDF7JiSi3ZE320u,0.482,0.601,7,-12.846,1,0.0486,0.00853,0.000187,0.249,0.774,125.619,4
860,74inHQGjQj6w630tZ9wb2J,0.541,0.91,5,-3.879,0,0.0639,0.0132,0.0,0.578,0.493,127.099,4
861,2APniDd8uCMZMdG95f0yMw,0.537,0.958,4,-4.749,0,0.0711,0.0222,0.0,0.385,0.233,106.181,4
862,7N3PAbqfTjSEU1edb2tY8j,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4
863,1QEEqeFIZktqIpPI4jSVSF,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4
864,6MWkewqqntx7y6AyOqEoXM,0.455,0.979,2,-4.727,1,0.132,0.00222,0.00236,0.419,0.49,128.301,4
865,1oYYd2gnWZYrt89EBXdFiO,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,4
866,1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
867,3EYOJ48Et32uATr9ZmLnAo,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,4
868,2JLRcAkPB8JZIIohZarVTr,0.424,0.93,2,-9.277,1,0.0982,0.0795,0.0,0.176,0.71,207.503,4
869,4wzjNqjKAKDU82e8uMhzmr,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4
870,3fJWw5Od5tGvKlyh02jLib,0.445,0.995,6,-3.79,1,0.134,0.00209,0.000214,0.228,0.0363,129.971,4
871,7deQhRSrzcKOoID5EPvHCl,0.399,0.993,4,-2.283,0,0.202,0.0113,4.75e-05,0.106,0.0385,140.086,4
872,4XUbRHf92kd5Gd8DS6iWqw,0.237,0.983,6,-4.618,1,0.121,3.61e-06,0.192,0.219,0.14,106.383,4
873,5jeMzMyTuC8fLmKHZ3ybFD,0.267,0.996,2,-3.385,1,0.0819,1.24e-05,0.386,0.0503,0.0648,104.916,3
874,6gq5YInoFxEUT13bzu9DyC,0.235,0.988,2,-3.291,1,0.17,1.93e-05,0.814,0.158,0.194,171.599,4
875,0ErWy8DgYDgwQv6FCjcmQn,0.383,0.995,2,-3.222,1,0.217,1.09e-05,0.735,0.306,0.15,199.954,3
876,4lRqPwtQvsXWbbDZlBrg6O,0.404,0.986,2,-3.831,1,0.319,4.99e-05,0.558,0.0867,0.122,200.04,4
877,3nttswSzeXuSk7Xad9QzU4,0.524,0.994,2,-3.587,1,0.0712,3.65e-05,0.406,0.198,0.124,119.978,4
878,4OmvqIgAnUvyovQoWyQvZO,0.538,0.984,2,-4.589,1,0.0992,0.000149,0.787,0.127,0.0494,123.008,4
879,0UbkxT0daHVPO45WMS0q6j,0.528,0.962,5,-4.807,0,0.067,0.00111,5.24e-06,0.208,0.383,107.5,3
880,0h6gV7nupReNxdcpCR8yGq,0.557,0.977,6,-5.456,1,0.115,0.000509,1.48e-06,0.342,0.566,134.974,4
881,4t4lgE1q9ico2XJWmINzy5,0.551,0.986,8,-5.176,0,0.08,0.00209,0.0,0.0906,0.402,139.992,3
882,7uVDr7ogYmQXVGOYVZwVTc,0.561,0.99,7,-4.963,1,0.175,0.000475,0.0,0.28,0.224,139.983,4
883,7l9MWo2TDHlLJDTdKK6upD,0.571,0.983,6,-4.909,1,0.156,0.00245,0.0,0.555,0.287,112.444,4
884,4uMsEBaqLWcl95WPGWEm1I,0.561,0.985,6,-4.936,0,0.115,0.000556,0.0,0.107,0.398,120.035,4
885,3BeHjV6uCjxweryDLrHYlR,0.443,0.98,1,-5.383,1,0.141,0.000597,1.7e-06,0.145,0.415,150.037,4
886,5u508dC3zaPUQLawgsHMMq,0.365,0.12,1,-14.823,1,0.0326,0.954,0.419,0.0676,0.284,65.115,4
887,14LzsIAHmtchvgDWalWnrB,0.559,0.974,11,-5.847,1,0.109,0.0011,3.17e-05,0.304,0.134,124.964,4
888,24Wh7M495ppfWraL9JY43a,0.586,0.981,6,-5.38,1,0.108,0.00187,2.25e-06,0.485,0.465,112.478,3
889,1c38EcfsUb7jj6WSiNZeyH,0.527,0.978,8,-4.724,1,0.156,0.000404,0.0,0.0571,0.417,104.992,4
890,4Kgd7h3QSe61knQKhuxNtr,0.221,0.979,11,-5.553,1,0.249,3.72e-05,0.0394,0.762,0.183,150.415,4
891,6rq1GQkbe1UoGkpoAyg4tY,0.343,0.683,6,-11.61,0,0.0486,0.000978,0.000273,0.105,0.0732,116.431,4
892,1JC6qQzJsXlwSLHD8KypXg,0.329,0.763,8,-10.339,0,0.0778,2.69e-05,5.76e-05,0.363,0.54,123.315,3
893,1DFkUwdatSC8hISBU0X1yV,0.243,0.69,6,-10.783,1,0.0497,0.000521,0.000833,0.125,0.114,151.665,4
894,40nKxsv4PO8PoqrlSBigfT,0.336,0.817,8,-10.459,0,0.105,3.61e-05,4.29e-06,0.0652,0.472,132.423,4
895,2Jm0Y8hynlPTloTu7ncNGz,0.321,0.67,1,-9.819,1,0.0643,4.72e-06,0.0132,0.126,0.442,117.45,3
896,1M0yYeBJ7N2TCSg0x83F3W,0.319,0.708,6,-10.872,0,0.0472,7.03e-05,0.112,0.332,0.364,116.405,4
897,5B79AEuFfuFxMh6JPBAU1O,0.334,0.772,6,-9.876,0,0.0887,8.16e-05,0.0001,0.189,0.528,126.392,4
898,4Mqs6irS9aCNTjXznGfRbe,0.362,0.76,10,-10.179,0,0.0787,2.93e-05,0.0031,0.328,0.321,112.738,3
899,20dil44lFapp6oNBfCQlif,0.433,0.929,5,-4.33,0,0.0817,3.89e-05,0.00031,0.769,0.504,160.048,4
900,13zKsRskPB1TD9lWtbMoXH,0.349,0.95,1,-4.351,0,0.102,3.58e-06,1.13e-05,0.0716,0.401,187.955,4
901,5umc4FlbF2BbXmmKZ1n8an,0.43,0.959,1,-5.262,1,0.247,6.14e-05,0.000183,0.107,0.232,168.033,4
902,5QaNOEXOccJBTNZ1RE5tdX,0.26,0.959,6,-4.805,0,0.0758,5.14e-05,0.00442,0.201,0.301,142.929,4
903,0XtcepAUj9s5TiOhjCWiR6,0.367,0.972,1,-4.382,1,0.19,1.53e-05,0.0115,0.391,0.357,194.977,4
904,6X2vvNcdEjIKAtKfXugV7a,0.622,0.876,0,-6.831,1,0.092,0.00281,0.000575,0.0781,0.253,129.944,4
905,72h5NeNhL2l5Y8g3qdm1p0,0.355,0.973,0,-3.487,1,0.116,1.26e-05,0.00561,0.421,0.483,174.987,4
906,0Uwub07q1N89i3lwuKga1U,0.442,0.954,0,-4.765,1,0.0708,5.27e-05,3e-06,0.149,0.121,97.55,4
907,5tJGaWLC8plygViEIFLifN,0.464,0.96,7,-4.889,1,0.0584,2.19e-05,0.0106,0.343,0.405,91.026,4
908,7wQ3T8rBoxtmrul4drgk4L,0.446,0.977,5,-4.942,0,0.0896,1.04e-05,0.041,0.106,0.219,158.019,4
909,3okmB74kNcNsMq34j6uuYT,0.544,0.898,1,-4.326,1,0.0806,0.016,0.0,0.0843,0.44,95.007,4
910,3o7kekce5BbJSYeqsUsjHj,0.411,0.983,7,-3.224,1,0.29,0.000495,0.000148,0.453,0.194,170.109,4
911,4k7bAGr5tVzzjd9ulV7r2I,0.504,0.946,6,-3.889,1,0.0815,0.00499,0.0,0.115,0.389,97.592,4
912,6u9aD8ovEo4SJY76litOCd,0.339,0.943,0,-4.285,1,0.125,0.0174,0.0,0.0593,0.427,184.999,3
913,4PImbgKXvsKCZatXSPevI1,0.477,0.935,1,-3.461,1,0.0671,0.000378,5.42e-06,0.128,0.466,94.998,4
914,1nywQvJKg86Fo5W3APfURx,0.378,0.956,8,-5.494,1,0.12,0.000614,0.623,0.314,0.504,97.52,4
915,1c7q2tRMZyaN2PJXlm6NJF,0.29,0.963,2,-5.784,0,0.089,0.00432,0.114,0.627,0.392,131.296,4
916,062gY8uXDt5kjtAOcSmL4z,0.292,0.914,5,-4.822,0,0.131,0.00152,0.00296,0.213,0.642,162.415,4
917,1NPlDZ0PfwItjAJbmRBdzV,0.378,0.961,8,-4.511,1,0.0883,0.00222,0.127,0.349,0.6,157.622,4
918,3PhrThKR4BSspkg7zCTECh,0.267,0.923,8,-4.801,1,0.162,0.00196,0.00693,0.25,0.722,171.421,4
919,2iYE3dcmKUkdFbQVAofAb5,0.281,0.944,1,-4.702,1,0.125,0.000141,0.131,0.35,0.412,140.115,3
920,2Hy81a71pPf5lPWTq1o8ub,0.318,0.808,8,-7.186,1,0.0703,0.000257,0.0146,0.283,0.219,147.74,4
921,0ks73dEq6fYivoMRFbDD5g,0.327,0.894,8,-6.072,1,0.0406,1.2e-05,0.000396,0.0965,0.581,103.355,4
922,4xWirulal0kGikFE3WSU75,0.294,0.679,8,-6.182,1,0.152,0.000551,5.13e-05,0.165,0.383,198.03,3
923,6sIbv1oWOuma2qV907MUbk,0.452,0.937,1,-3.346,0,0.161,0.000209,3.61e-06,0.606,0.604,164.032,4
924,2VJ8DjdaOC5G3deIAefhq3,0.192,0.884,1,-5.42,0,0.143,0.404,0.174,0.43,0.0584,180.908,4
925,6MD6xpFK4cfquxRqXxqwjq,0.462,0.99,1,-3.175,0,0.211,0.000103,0.0,0.374,0.204,137.061,4
926,3WATWS2Ywo5HeHtG0bE2iZ,0.497,0.916,7,-3.323,1,0.108,0.000323,0.0,0.36,0.401,96.051,4
927,36xBFaVGjqm7le8CTHytUj,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4
928,3DW6GVr7RVyfvo4NBRvZIZ,0.514,0.968,7,-3.737,1,0.19,0.000137,0.00026,0.128,0.262,117.878,3
929,013TFRzJWkT41RRSgSenfI,0.499,0.728,7,-6.744,0,0.055,0.0154,0.0982,0.246,0.239,92.449,4
930,6baGTtDakSNvUfW3FJd8yX,0.589,0.914,7,-3.582,1,0.0935,0.00119,0.000257,0.361,0.512,129.935,4
931,5IwUFTiNkarb5HEtNRtRtc,0.598,0.872,6,-4.567,0,0.0328,0.0196,0.0,0.326,0.609,107.009,4
932,1oqMPCtRiO1QQLP8NjuB9Z,0.675,0.545,3,-5.275,0,0.046,0.0053,0.693,0.17,0.272,117.015,4
933,2lLsjgDoS0Hg5pNNHymXGG,0.607,0.841,10,-4.805,0,0.136,0.175,1.33e-05,0.132,0.518,131.862,4
934,3Ddgh4ZwVIkLx0f4WeDFmo,0.431,0.914,0,-4.243,0,0.0616,0.000243,0.0096,0.502,0.534,147.108,4
935,3GHtEaicELsTViK08EXEQQ,0.615,0.858,0,-3.3,1,0.0396,0.00393,0.0,0.0789,0.323,97.038,4
936,1PWFyfV7yYhlxHZX2g25wS,0.514,0.813,2,-6.554,0,0.0719,0.00221,0.0204,0.295,0.382,160.047,4
937,0ceW5TkemJUEmJERavfqQq,0.406,0.964,6,-4.076,1,0.206,0.000416,0.000231,0.401,0.406,173.058,4
938,4swVflM7KtMxzfHBWqPv9S,0.535,0.768,6,-4.554,0,0.0577,0.00736,0.0,0.661,0.514,156.014,4
939,1JdWRS3PBZlSgKcPKcULtr,0.607,0.813,4,-5.825,0,0.0936,0.0019,0.00088,0.305,0.195,133.962,4
940,060RNnzoMay3wKJek1faPc,0.5,0.817,0,-3.501,1,0.0459,0.00054,0.0,0.152,0.599,90.01,4
941,4mrjzz6ETpW3wosJUYmKoL,0.211,0.361,9,-10.247,0,0.0346,0.533,0.0284,0.08,0.0537,179.895,1
942,4FyhUbVIVFEEOHfdTiFmbf,0.26,0.731,4,-5.946,0,0.0545,0.517,0.179,0.106,0.152,160.396,4
943,1fUacP7XP697l6ry01oO4d,0.494,0.99,7,-2.28,1,0.176,2.01e-05,0.0,0.127,0.283,136.995,4
944,68osIGtVjM7QWVe6pazLHj,0.456,0.985,6,-2.949,1,0.207,0.000235,0.00368,0.103,0.183,143.006,4
945,0gchQwxmBWj5no8NJ8b2yH,0.4,0.959,2,-3.258,0,0.103,0.000187,4.21e-06,0.231,0.339,149.062,4
946,1DbdQp5dwuawBGmxSHw6Fr,0.443,0.96,5,-3.153,0,0.102,0.000779,0.0,0.81,0.263,96.579,4
947,7hntkdvG3jWdFKm7pGCCzd,0.425,0.98,8,-2.219,1,0.189,0.000104,1.46e-06,0.346,0.279,152.0,4
948,0WSa1sucoNRcEeULlZVQXj,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,5
949,6r7bDk4J0Okw4ezTBUQXo3,0.409,0.859,10,-4.098,0,0.0367,0.000123,0.0,0.369,0.473,154.023,4
950,6o39Ln9118FKTMbM4BvcEy,0.405,0.94,1,-3.103,0,0.0844,0.000102,2.79e-05,0.719,0.24,143.126,4
951,1wvs9V8xEJStRzx78lSNJK,0.481,0.938,11,-4.759,0,0.0781,0.00301,0.000153,0.0859,0.357,134.962,4
952,4EyPadLFhtWojU7mkT5hqT,0.426,0.934,7,-4.063,0,0.0685,2.97e-05,0.0089,0.113,0.285,160.077,4
953,0xZ2RmwcaiP0tvAll1Ndh5,0.511,0.952,1,-4.243,0,0.0754,1.37e-05,0.00201,0.135,0.557,147.999,4
954,6lFUdRItQEsEuD7dSINL47,0.54,0.661,3,-5.534,0,0.0381,0.0765,0.0,0.125,0.506,90.012,4
955,1KTJmfwrk5pYqsi9mkY3nT,0.419,0.938,7,-3.12,1,0.0837,0.000683,0.0,0.114,0.333,160.151,4
956,3lPn81PFyKvXiyHhlkwkQ4,0.271,0.903,6,-4.516,0,0.137,0.00152,1.5e-05,0.189,0.22,147.159,4
957,6IJpBiWSELFUndSDEsCQ0Q,0.156,0.973,8,-2.592,1,0.1,3.24e-06,0.732,0.158,0.0986,170.068,3
958,7hwrOZCWyLhJoTrN3xuVTK,0.236,0.97,10,-2.972,0,0.194,4.5e-06,0.178,0.52,0.134,77.476,4
959,4bmSRZaCEYTYG8ciEx5CNY,0.276,0.953,1,-2.67,1,0.104,7.32e-06,0.517,0.137,0.221,105.987,4
960,6GsaL2DPBGP1STBOPZdWGO,0.221,0.97,8,-2.843,1,0.198,2.64e-06,0.0546,0.2,0.302,88.525,3
961,0yXbZrzBQYi5jygezSvXAe,0.332,0.935,10,-2.608,0,0.143,2.3e-05,0.0942,0.277,0.268,104.957,3
962,11vX3bCbrXZ8kjgIhJ0OvP,0.232,0.943,8,-2.51,1,0.133,1.38e-05,0.167,0.332,0.299,158.434,4
963,1NBLKfycJLSpzYM4zYIB8v,0.23,0.982,8,-2.527,1,0.144,8.61e-06,0.178,0.175,0.181,160.809,4
964,7uDRUcxMUpflnI3c1rGrHC,0.285,0.963,0,-3.054,1,0.0972,7.19e-06,0.375,0.0932,0.0754,104.098,3
965,2Un8Qm3IkkLn6JiBVu7eVO,0.309,0.941,8,-2.687,1,0.0978,7.12e-06,0.0702,0.372,0.293,109.386,1
966,5P6kohk7CuCgQpy4gtPCsH,0.298,0.965,8,-2.528,1,0.188,6.69e-06,0.0293,0.268,0.0976,103.518,4
967,6dFnYSNPNIq5l0zXf229dT,0.168,0.97,8,-2.315,1,0.165,1.46e-05,0.0579,0.184,0.237,85.092,3
968,1K4yU8kRkBjIfpF7JqjXo6,0.365,0.942,1,-5.077,1,0.0808,3.43e-06,0.843,0.099,0.362,160.01,3
969,1NmZKmWlVGo3tFrYRZEyy6,0.368,0.928,2,-5.06,0,0.0369,5.2e-06,0.928,0.503,0.285,139.999,4
970,32uPdRXPxJphegD6h63Tgw,0.228,0.913,1,-4.742,1,0.0855,3.78e-06,0.373,0.0913,0.437,164.791,4
971,468AEcK9eARppC6DvvKpUd,0.207,0.909,1,-4.853,1,0.0774,4.13e-06,0.689,0.453,0.479,163.694,5
972,1vLLDAYue2NpDJNB6ry1iS,0.216,0.92,1,-4.53,1,0.124,4.79e-06,0.676,0.217,0.388,181.307,4
973,6GnEpiZKfuK2Rwwb5QeBZc,0.246,0.912,5,-4.501,0,0.0722,1.61e-05,0.423,0.401,0.286,157.303,4
974,6jlj6Y8Q4hI7qVa64VwlLZ,0.23,0.939,0,-4.579,1,0.0785,1.69e-05,0.466,0.281,0.404,149.897,4
975,78jMLnEcaOpPEobnBvv3F7,0.414,0.922,1,-4.873,1,0.0766,3.38e-06,0.68,0.586,0.508,160.012,4
976,5By8hVNgR6Lxlb8KH9MHt4,0.251,0.916,1,-4.681,1,0.0604,5.76e-06,0.495,0.651,0.459,166.416,4
977,5TfIVV91QGRherjQXIRHPk,0.259,0.964,2,-5.683,1,0.12,5.05e-05,0.000384,0.455,0.0996,124.994,4
978,3yg3PmtpVVGmgk2IFg8Ho9,0.417,0.992,7,-2.979,1,0.0876,0.000168,9.82e-05,0.319,0.473,98.22,4
979,0k6wiMT26Wc3K4B2IiloUw,0.306,0.995,2,-3.203,1,0.1,2.98e-05,0.00859,0.254,0.135,127.908,4
980,4fBehBnP8nKw8rE2CJLsKg,0.251,0.989,2,-3.101,1,0.0915,0.000134,0.000101,0.372,0.539,196.224,4
981,7tFxCn0Qb75pbx993wqUIQ,0.359,0.994,2,-4.232,1,0.084,0.000116,5.89e-06,0.0816,0.16,100.146,4
982,3Ka3WK9Og3rAX4JWxZBEmH,0.451,0.906,7,-3.981,0,0.171,0.00423,1.6e-06,0.0955,0.419,84.36,4
983,0ld7shxVOeRIVcQPlYfAKL,0.46,0.975,5,-2.456,1,0.088,2.69e-05,2.36e-06,0.339,0.497,93.562,4
984,4sJZeNc8FAXxV5wCQigb3j,0.374,0.95,0,-2.31,1,0.129,0.000152,0.0,0.15,0.598,92.992,4
985,1EJzHoU6rg1afMozs9t6aM,0.378,0.986,8,-2.769,1,0.0832,0.000248,0.0,0.0833,0.492,94.458,4
986,4n0h6Qqf4TKeb2Bw1qC8PY,0.495,0.869,6,-3.48,0,0.0462,0.0306,0.0,0.279,0.522,94.012,3
987,0UYJv76bj5U3QRghS8wL9e,0.203,0.925,2,-3.404,0,0.0804,0.00135,0.0,0.354,0.643,189.083,4
988,1KKDxGFbEYHC1ftBo0S7ZG,0.422,0.976,7,-2.28,0,0.132,0.000748,1.06e-06,0.192,0.592,94.141,4
989,6wxLzoQOePEa1hZjVJsIh8,0.392,0.948,8,-2.892,1,0.0805,8.76e-05,0.00016,0.111,0.319,92.944,4
990,3YYz7WxyhPm9c7erjTZyJk,0.455,0.933,0,-6.159,0,0.0717,2.04e-05,0.533,0.127,0.152,92.506,4
991,3D6LlA0eQxdjSUTcko1kb5,0.314,0.937,10,-5.365,0,0.16,6.16e-06,0.359,0.159,0.173,200.092,4
992,3JKIEqhpdNrM82JGzDMn4r,0.464,0.947,7,-5.674,1,0.0921,5.59e-06,0.409,0.0828,0.253,140.069,4
993,73fNChRfqTtht4uRNuUXmf,0.362,0.951,1,-7.042,0,0.0853,3.57e-05,0.216,0.102,0.0778,103.858,4
994,0CcqWuAEJC93K8cBMbAjgI,0.477,0.994,5,-4.953,0,0.241,0.000115,0.0129,0.0534,0.0397,125.058,4
995,4y6uRAPCibOKSSUQPhb9re,0.479,0.966,1,-6.548,1,0.0851,4.13e-05,0.00697,0.297,0.0556,119.982,4
996,2MVUTQWWz1R6OmtHQ3mhZM,0.501,0.971,11,-6.01,0,0.0829,1.71e-05,0.262,0.112,0.0781,110.106,4
